INTI EXPERIENCE;13419514000128;Cntour;ANTECIPADO;ELO;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
INTI EXPERIENCE;13419514000128;Cntour;ANTECIPADO;ELO;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
INTI EXPERIENCE;13419514000128;Cntour;ANTECIPADO;HIPERCARD;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
INTI EXPERIENCE;13419514000128;Cntour;ANTECIPADO;HIPERCARD;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
INTI EXPERIENCE;13419514000128;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
INTI EXPERIENCE;13419514000128;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;MASTER;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;VISA;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;ELO;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;HIPERCARD;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;AMEX;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;MASTER;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;MASTER;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;VISA;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;VISA;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;ELO;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;ELO;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;HIPERCARD;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;HIPERCARD;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
NEXT2 TRAVEL ADV;18464447000187;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;MASTER;CREDITO;1;1;2,500000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;VISA;CREDITO;1;1;2,500000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;ELO;CREDITO;1;1;2,500000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;HIPERCARD;CREDITO;1;1;2,500000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;1;1;2,500000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;AMEX;CREDITO;1;1;3,000000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;MASTER;CREDITO;2;6;2,800000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;MASTER;CREDITO;7;12;3,000000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;VISA;CREDITO;2;6;2,800000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;VISA;CREDITO;7;12;3,000000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;ELO;CREDITO;2;6;2,800000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;ELO;CREDITO;7;12;3,000000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;HIPERCARD;CREDITO;2;6;2,800000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;HIPERCARD;CREDITO;7;12;3,000000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;2;6;2,800000;2,000000;0,000000;7;ONLINE
LIMATUR CONGRESS;22528147000191;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;7;12;3,000000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;MASTER;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;VISA;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;ELO;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;HIPERCARD;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;AMEX;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;MASTER;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;MASTER;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;VISA;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;VISA;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;ELO;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;ELO;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;HIPERCARD;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;HIPERCARD;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
INOVA IDEA VIAGEM;11536198000149;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;MASTER;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;VISA;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;ELO;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;HIPERCARD;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;AMEX;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;MASTER;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;MASTER;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;VISA;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;VISA;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;ELO;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;ELO;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;HIPERCARD;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;HIPERCARD;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
UNICA TRAVEL;13498624000122;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
INCENTIVARE EVENTOS;04779770000135;Cntour;ANTECIPADO;MASTER;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
INCENTIVARE EVENTOS;04779770000135;Cntour;ANTECIPADO;VISA;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
INCENTIVARE EVENTOS;04779770000135;Cntour;ANTECIPADO;ELO;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
INCENTIVARE EVENTOS;04779770000135;Cntour;ANTECIPADO;HIPERCARD;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
INCENTIVARE EVENTOS;04779770000135;Cntour;ANTECIPADO;DINERSCLUB;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
INCENTIVARE EVENTOS;04779770000135;Cntour;ANTECIPADO;AMEX;CREDITO;1;1;3,010000;2,000000;0,000000;7;ONLINE
INCENTIVARE EVENTOS;04779770000135;Cntour;ANTECIPADO;MASTER;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
INCENTIVARE EVENTOS;04779770000135;Cntour;ANTECIPADO;MASTER;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
INCENTIVARE EVENTOS;04779770000135;Cntour;ANTECIPADO;VISA;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
INCENTIVARE EVENTOS;04779770000135;Cntour;ANTECIPADO;VISA;CREDITO;7;12;3,010000;2,000000;0,000000;7;ONLINE
INCENTIVARE EVENTOS;04779770000135;Cntour;ANTECIPADO;ELO;CREDITO;2;6;3,010000;2,000000;0,000000;7;ONLINE
